"","text"
"252","@Mellecon Fauci and Birx literally deceived Trump into announcing school closures by putting the announcement in sm… https://t.co/ONj3V3EfbQ"
"253","@podiatristdon What is that outfit?! 😂 How am I supposed to take her seriously."
"254","The future of the GOP is through competent leadership and a well developed platform that promotes individual rights… https://t.co/vWBywPVHOV"
"255","@DeTocqueville14 We should buy it. The Danes have struggled with it and don’t have the capital to give it the impro… https://t.co/jskhF3tpxl"
"256","@zillaah707 There’s a complete disconnect. They don’t see their policies as the cause, they see systems that they a… https://t.co/poi90kP7ml"
"257","@HanShawnity Yea, but he’s 100 points ahead, he’s even leading in the polls in Canada. He’s the greatest since Linc… https://t.co/T5S0QVZq1z"
"258","@Pro__Trading They literally chanted two more years at his victory party. This was a surprise to literally no one."
"259","@CryptidPolitics @KellyannePolls @RonDeSantisFL Does anyone think the Dems are going to lay off the culture war? Th… https://t.co/gImTlBds4B"
"260","@BFitzStan Trump took the free trade, fiscal responsibility, and business focus out of the GOP platform and burned… https://t.co/hvHYilwqgN"
"261","@schoolmaster456 Trump narrowed the GOP tent and smashed the platform in favor of a cult of personality. This proba… https://t.co/tEC4iRaCsu"
"262","@Pro__Trading No one energizes Dems like Trump, no one. Seriously, just look at the number of Dems and Independents… https://t.co/r6nKKmlGkq"
"263","@Pickledfins @GovRonDeSantis Even Dems were vacationing in Florida during the lockdowns."
"264","How many people flocked to Trump because he called Jeb low energy? He told him if he got any farther down the stage… https://t.co/aPpKfuzpo9"
"265","Donald Trump will probably be going through three trials and possibly a divorce during the primaries next year. Fro… https://t.co/vCTBcPp8gU"
"266","All Ron DeSantis has done is look like he’s planning to run for president, and it has caused Trump to literally fre… https://t.co/FtYgZxpNKA"
"267","@ktcat Incompetence is a perfectly acceptable reason for this too. There’s this feedback loop in politics and busin… https://t.co/FAoSra6EZZ"
"268","@ktcat This blew my mind when I read it a few days ago, but I really think they want to use an endless crisis loop… https://t.co/IXBjTjrrKg"
"269","@FloridadadD Politicians have windows to run for president. Telling one politician to sit down because it’s another… https://t.co/5nsBsMGBsX"
"270","@kriissaa_krae Is the government considered “trusted info” these days?"
"271","Can we talk about how Biden is moving to subsidize high risk loans with a good credit loan fee now? Can you say sub… https://t.co/itr1gYDpnk"
"272","We need a new political party, desperately. It would go a long way to reset this total dumpster fire we currently have."
"273","@prageru Productivity has skyrocketed while real wages have not increased since the 1970s, leaving many younger peo… https://t.co/1prYd8w3xe"
