"","text"
"279","@hannahudomlee @CharriseLane RIGHT 🤮"
"280","@CharriseLane Right! I hear there's only like 70 to 80,000 votes to go so what's  taking them so damn long 🤔"
"281","@exelephant2017 @Lisaelizabeth @CassandraRules @FoxNews @TeamCavuto @kayleighmcenany Ok BOT"
"282","@thehill Key word former, which means rhinos, neocons, warhawks never Trumpers ."
"283","@katonemodia @joeandkelley @DrLindaMD @IvankaTrump @realDonaldTrump Yeah that's been debunk you might want to do so… https://t.co/uYevDgCAQO"
"284","@audrey393 @TheJerryPi @DrLindaMD @IvankaTrump Ummm he organized warp speed obviously he didn't create the vaccine you moron! 🤡"
"285","@KamalaHarris From the woman that incarcerated thousands of black men and called Joe Biden a racist"
"286","@DrLindaMD @IvankaTrump So is Twitter going to flag you for spreading false information?"
"287","@NiccoDesigns @thegilmo @DrLindaMD @IvankaTrump I know you are but what am I? what are you like 12"
"288","@Kimberl45843461 @HKrassenstein @JoeBiden Ok sheep"
